,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
474,_SFTjDOcdEeet0YmmfbMwkw,CF3,12.587,3.0544,4.2111,1.8242,3.2309,4.291
475,_SEtGLecdEeet0YmmfbMwkw,CF3,12.572,3.0394,4.1961,1.8092,3.2159,4.279
476,_SEuUbecdEeet0YmmfbMwkw,CF3,12.575,3.0424,4.1991,1.8122,3.2189,4.281
477,_SFSVwucdEeet0YmmfbMwkw,CF3,9.522,2.7811,3.682,1.6342,2.8782,3.8119
478,_SFOrkecdEeet0YmmfbMwkw,CF3,7.899,2.5354,3.2976,1.4331,2.5729,3.4259
479,_SFS9xucdEeet0YmmfbMwkw,CF3,7.901,2.5374,3.2996,1.4351,2.5749,3.4279
480,_SEwwk-cdEeet0YmmfbMwkw,CF1,26.2519,3.9121,6.0688,2.3233,4.2479,5.7033
481,_SExXiucdEeet0YmmfbMwkw,CF2,26.2579,3.9181,6.0748,2.3293,4.2539,5.7093
482,_SExYMecdEeet0YmmfbMwkw,CF3,61.9019,5.7634,10.1642,3.3853,6.1858,8.3616
483,_SEx_IecdEeet0YmmfbMwkw,CF3,50.3722,5.2522,8.9883,3.1138,5.6959,7.6756
484,_SEymFucdEeet0YmmfbMwkw,CF3,494.4731,43.794,97.0886,22.12,50.1691,66.2237
485,_SE8Xm-cdEeet0YmmfbMwkw,CF1,97.766,6.8409,13.0865,3.8222,7.1667,9.7441
486,_SE_aXOcdEeet0YmmfbMwkw,CF2,97.767,6.8419,13.0875,3.8232,7.1677,9.7451
487,_SE-L5ecdEeet0YmmfbMwkw,CF1,50.3512,5.2312,8.9673,3.0928,5.7529,7.7286
488,_SFAodecdEeet0YmmfbMwkw,CF2,50.3762,5.2562,8.9923,3.1178,5.7539,7.7296
489,_SE8W-ecdEeet0YmmfbMwkw,CF1,27.9389,4.1755,6.4391,2.5832,4.5245,6.0196
490,_SE-z1ucdEeet0YmmfbMwkw,CF2,27.9319,4.1685,6.4321,2.5512,4.5175,6.0126
491,_SE7wGecdEeet0YmmfbMwkw,CF1,26.2209,3.8811,6.0378,2.2973,4.2169,5.6723
492,_SE8-E-cdEeet0YmmfbMwkw,CF1,26.2229,3.8831,6.0398,2.2993,4.2189,5.6743
493,_SE9kwOcdEeet0YmmfbMwkw,CF1,26.2319,3.8921,6.0488,2.4883,4.2279,5.6833
494,_SE-zMOcdEeet0YmmfbMwkw,CF2,26.1989,3.8591,6.0158,2.2803,4.1949,5.6503
495,_SE_a1OcdEeet0YmmfbMwkw,CF2,26.2359,3.8961,6.0528,2.3093,4.2319,5.6873
496,_SFABYucdEeet0YmmfbMwkw,CF2,26.2709,3.9311,6.0878,2.3403,4.2669,5.7223
497,_SE7Iq-cdEeet0YmmfbMwkw,CF1,363.5299,32.5832,71.3412,16.644,37.2554,49.2087
498,_SE-MjecdEeet0YmmfbMwkw,CF2,14.088,3.1471,4.4242,1.8763,3.3497,4.4639
499,_SFB3SOcdEeet0YmmfbMwkw,CF3,97.772,6.8469,13.0925,3.8282,7.1727,9.7501
500,_SE9lZ-cdEeet0YmmfbMwkw,CF1,61.8959,5.7614,10.1582,3.3833,6.1838,8.3556
501,_SFACCecdEeet0YmmfbMwkw,CF2,61.9069,5.7654,10.1692,3.3873,6.1878,8.3666
502,_SFDEvucdEeet0YmmfbMwkw,CF3,1411.4231,72.8867,185.1122,28.8686,65.4431,86.6315
503,_SFDFYecdEeet0YmmfbMwkw,CF3,50.3812,5.2612,8.9973,3.1228,5.7039,7.6836
504,_SFB2pucdEeet0YmmfbMwkw,CF3,777.5737,59.3108,136.7541,28.0745,63.7958,84.3126
505,_SFBPgOcdEeet0YmmfbMwkw,CF3,26.2889,3.9491,6.1058,2.3543,4.2849,5.7403
506,_SFCdjucdEeet0YmmfbMwkw,CF3,26.2899,3.9501,6.1068,2.3553,4.2859,5.7413
507,_SFCeOOcdEeet0YmmfbMwkw,CF3,26.2959,3.9561,6.1128,2.3613,4.2919,5.7473
508,_SFApHecdEeet0YmmfbMwkw,CF3,14.097,3.1561,4.4292,1.8853,3.3587,4.4689
509,_SFDr0ecdEeet0YmmfbMwkw,CF3,977.9831,84.5533,190.1029,42.3951,97.1349,128.224
510,_SFETHecdEeet0YmmfbMwkw,CF1,97.776,6.8509,13.0965,3.8322,7.1767,9.7541
511,_SFGveecdEeet0YmmfbMwkw,CF1,97.778,6.8529,13.0985,3.8342,7.1787,9.7561
512,_SFKZ2ecdEeet0YmmfbMwkw,CF2,97.782,6.8569,13.1025,3.8382,7.1827,9.7601
513,_SFMOTecdEeet0YmmfbMwkw,CF2,97.794,6.8679,13.1135,3.8492,7.1937,9.7721
514,_SFFhsucdEeet0YmmfbMwkw,CF1,50.3902,5.2702,9.0063,3.1318,5.7549,7.7306
515,_SFJyFecdEeet0YmmfbMwkw,CF1,50.3982,5.2782,9.0143,3.1398,5.7559,7.7326
516,_SFLBsecdEeet0YmmfbMwkw,CF2,50.4092,5.2892,9.0253,3.1508,5.7569,7.7346
517,_SFM1r-cdEeet0YmmfbMwkw,CF2,50.4152,5.2952,9.0313,3.1568,5.7579,7.7366
518,_SFESe-cdEeet0YmmfbMwkw,CF1,27.9539,4.1905,6.4541,2.5712,4.5395,6.0346
519,_SFGu1-cdEeet0YmmfbMwkw,CF1,27.9569,4.1935,6.4571,2.5742,4.5425,6.0376
520,_SFKZN-cdEeet0YmmfbMwkw,CF2,27.9619,4.1985,6.4621,2.5782,4.5475,6.0426
521,_SFLol-cdEeet0YmmfbMwkw,CF2,27.9629,4.1995,6.4631,2.5792,4.5485,6.0436
522,_SFE5xucdEeet0YmmfbMwkw,CF1,26.3139,3.9741,6.1308,2.3783,4.3099,5.7653
523,_SFE6cOcdEeet0YmmfbMwkw,CF1,26.3169,3.9771,6.1338,2.4993,4.3129,5.7683
524,_SFGIqOcdEeet0YmmfbMwkw,CF1,26.3329,3.9931,6.1498,2.3943,4.3289,5.7843
525,_SFGv8ecdEeet0YmmfbMwkw,CF1,26.3389,3.9991,6.1558,2.3983,4.3349,5.7903
526,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439,4.0041,6.1608,2.5053,4.3399,5.7953
527,_SFJzYecdEeet0YmmfbMwkw,CF1,26.3529,4.0131,6.1698,2.4093,4.3489,5.8043
528,_SFKaUecdEeet0YmmfbMwkw,CF2,26.3619,4.0221,6.1788,2.4183,4.3579,5.8133
529,_SFLAZ-cdEeet0YmmfbMwkw,CF2,26.3679,4.0281,6.1848,2.4243,4.3639,5.8193
530,_SFLn8ecdEeet0YmmfbMwkw,CF2,26.3799,4.0401,6.1968,2.4353,4.3759,5.8313
531,_SFMOxecdEeet0YmmfbMwkw,CF2,26.3879,4.0481,6.2048,2.4413,4.3839,5.8393
532,_SFMPb-cdEeet0YmmfbMwkw,CF2,26.3919,4.0521,6.2088,2.4443,4.3879,5.8433
533,_SFM2--cdEeet0YmmfbMwkw,CF2,26.3869,4.0471,6.2038,2.4403,4.3829,5.8383
534,_SFGIBOcdEeet0YmmfbMwkw,CF1,14.1,3.1591,4.4322,1.8883,3.3617,4.4719
535,_SFJyvecdEeet0YmmfbMwkw,CF1,14.103,3.1621,4.4332,1.8913,3.3647,4.4729
536,_SFLnTecdEeet0YmmfbMwkw,CF2,14.11,3.1691,4.4342,1.8983,3.3717,4.4739
537,_SFM2V-cdEeet0YmmfbMwkw,CF2,14.112,3.1711,4.4352,1.9003,3.3737,4.4749
538,_SFNdpOcdEeet0YmmfbMwkw,CF3,97.798,6.8719,13.1175,3.8532,7.1977,9.7761
539,_SFSVCecdEeet0YmmfbMwkw,CF3,97.8,6.8739,13.1195,3.8552,7.1997,9.7781
540,_SEtGGecdEeet0YmmfbMwkw,CF3,97.77,6.8449,13.0905,3.8262,7.1707,9.7481
541,_SFFhD-cdEeet0YmmfbMwkw,CF1,61.9119,5.7694,10.1742,3.3913,6.1918,8.3716
542,_SFJLAucdEeet0YmmfbMwkw,CF1,61.9139,5.7714,10.1762,3.3933,6.1938,8.3736
543,_SFLBDucdEeet0YmmfbMwkw,CF2,61.9149,5.7724,10.1772,3.3943,6.1948,8.3746
544,_SFMQFucdEeet0YmmfbMwkw,CF2,61.9209,5.7754,10.1832,3.3973,6.1978,8.3806
545,_SFOEm-cdEeet0YmmfbMwkw,CF3,487.2122,26.8677,65.3014,11.3521,24.8235,32.9948
546,_SFSW0ucdEeet0YmmfbMwkw,CF3,1415.8778,73.0266,185.491,28.9246,65.572,86.8175
547,_SFOFPucdEeet0YmmfbMwkw,CF3,50.4232,5.3032,9.0393,3.1648,5.7419,7.7176
548,_SFS8aOcdEeet0YmmfbMwkw,CF3,50.4272,5.3072,9.0433,3.1688,5.7459,7.7216
549,_SFNdAucdEeet0YmmfbMwkw,CF3,27.9669,4.2035,6.4671,2.5812,4.5525,6.0476
550,_SFOsJecdEeet0YmmfbMwkw,CF3,782.5234,59.5409,137.3188,28.1865,64.0536,84.6845
551,_SFS-WucdEeet0YmmfbMwkw,CF3,784.9983,59.656,137.6011,28.2425,64.1825,84.8705
552,_SFNeHOcdEeet0YmmfbMwkw,CF3,26.3969,4.0571,6.2138,2.4483,4.3929,5.8483
553,_SFOD9OcdEeet0YmmfbMwkw,CF3,26.4019,4.0621,6.2188,2.4533,4.3979,5.8533
554,_SFOrf-cdEeet0YmmfbMwkw,CF3,26.4109,4.0711,6.2278,2.4623,4.4069,5.8623
555,_SFSVgecdEeet0YmmfbMwkw,CF3,26.4219,4.0821,6.2388,2.4733,4.4179,5.8733
556,_SFSWK-cdEeet0YmmfbMwkw,CF3,26.4269,4.0871,6.2438,2.4783,4.4229,5.8783
557,_SFS9tOcdEeet0YmmfbMwkw,CF3,26.4199,4.0801,6.2368,2.4713,4.4159,5.8713
558,_SFOq2-cdEeet0YmmfbMwkw,CF3,981.1651,84.7227,190.5048,42.4835,97.3384,128.5174
559,_SFS9EOcdEeet0YmmfbMwkw,CF3,984.3471,84.8922,190.9068,42.5719,97.5418,128.8109
560,_SExYNOcdEeet0YmmfbMwkw,CF2,50.3702,5.2502,8.9863,3.1118,5.6939,7.6736
561,_SExXiucdEeet0YmmfbMwkw,CF1,26.2569,3.9171,6.0738,2.3283,4.2529,5.7083
562,_SEx_KecdEeet0YmmfbMwkw,CF3,28.4739,4.235,6.5334,2.6045,4.5877,6.0952
563,_SEymGucdEeet0YmmfbMwkw,CF3,26.2629,3.9231,6.0798,2.3343,4.2589,5.7143
564,_SEzNDecdEeet0YmmfbMwkw,CF3,26.2679,3.9281,6.0848,2.3383,4.2639,5.7193
565,_SE8Xm-cdEeet0YmmfbMwkw,CF1,97.766,6.8409,13.0865,3.8222,7.1667,9.7441
566,_SE_aXOcdEeet0YmmfbMwkw,CF2,97.767,6.8419,13.0875,3.8232,7.1677,9.7451
567,_SE9laucdEeet0YmmfbMwkw,CF1,50.3612,5.2412,8.9773,3.1028,5.6849,7.6646
568,_SE-L5ecdEeet0YmmfbMwkw,CF1,50.3512,5.2312,8.9673,3.0928,5.7529,7.7286
569,_SFACDOcdEeet0YmmfbMwkw,CF2,50.3752,5.2552,8.9913,3.1168,5.6989,7.6786
570,_SFAodecdEeet0YmmfbMwkw,CF2,50.3762,5.2562,8.9923,3.1178,5.7539,7.7296
571,_SE8W-ecdEeet0YmmfbMwkw,CF1,27.9389,4.1755,6.4391,2.5832,4.5245,6.0196
572,_SE-z1ucdEeet0YmmfbMwkw,CF2,27.9319,4.1685,6.4321,2.5512,4.5175,6.0126
573,_SE7wGecdEeet0YmmfbMwkw,CF1,26.2209,3.8811,6.0378,2.2973,4.2169,5.6723
574,_SE8-E-cdEeet0YmmfbMwkw,CF1,26.2229,3.8831,6.0398,2.2993,4.2189,5.6743
575,_SE9kwOcdEeet0YmmfbMwkw,CF1,26.2319,3.8921,6.0488,2.4883,4.2279,5.6833
576,_SE-zMOcdEeet0YmmfbMwkw,CF2,26.1989,3.8591,6.0158,2.2803,4.1949,5.6503
577,_SE_a1OcdEeet0YmmfbMwkw,CF2,26.2359,3.8961,6.0528,2.3093,4.2319,5.6873
578,_SFABYucdEeet0YmmfbMwkw,CF2,26.2709,3.9311,6.0878,2.3403,4.2669,5.7223
579,_SFApIecdEeet0YmmfbMwkw,CF2,26.2799,3.9401,6.0968,2.3463,4.2759,5.7313
580,_SE-MjecdEeet0YmmfbMwkw,CF1,14.087,3.1461,4.4372,1.8753,3.3487,4.4769
581,_SFB2qOcdEeet0YmmfbMwkw,CF3,2025.7802,78.2172,213.3161,27.1627,61.4129,81.4417
582,_SFCeP-cdEeet0YmmfbMwkw,CF3,1700.8142,81.0916,210.2602,30.9396,70.2589,93.0002
583,_SFDEwecdEeet0YmmfbMwkw,CF3,50.3802,5.2602,8.9963,3.1218,5.7029,7.6826
584,_SFBPhucdEeet0YmmfbMwkw,CF3,41.3974,4.8574,8.0267,2.9184,5.2724,7.0855
585,_SFDFaecdEeet0YmmfbMwkw,CF3,28.4779,4.239,6.5374,2.6085,4.5917,6.0992
586,_SFCdmOcdEeet0YmmfbMwkw,CF3,26.2919,3.9521,6.1088,2.3573,4.2879,5.7433
587,_SFDr1ecdEeet0YmmfbMwkw,CF3,26.3039,3.9641,6.1208,2.3693,4.2999,5.7553
588,_SFDsdecdEeet0YmmfbMwkw,CF3,26.3109,3.9711,6.1278,2.3763,4.3069,5.7623
589,_SFB3TOcdEeet0YmmfbMwkw,CF3,15.626,3.2702,4.658,1.9601,3.4931,4.6499
590,_SFETHecdEeet0YmmfbMwkw,CF1,97.776,6.8509,13.0965,3.8322,7.1767,9.7541
591,_SFGveecdEeet0YmmfbMwkw,CF1,97.778,6.8529,13.0985,3.8342,7.1787,9.7561
592,_SFKZ2ecdEeet0YmmfbMwkw,CF2,97.782,6.8569,13.1025,3.8382,7.1827,9.7601
593,_SFMOTecdEeet0YmmfbMwkw,CF2,97.794,6.8679,13.1135,3.8492,7.1937,9.7721
594,_SFNdBOcdEeet0YmmfbMwkw,CF2,97.797,6.8709,13.1165,3.8522,7.1967,9.7751
595,_SFFhEucdEeet0YmmfbMwkw,CF1,50.3882,5.2682,9.0043,3.1298,5.7109,7.6906
596,_SFFhsucdEeet0YmmfbMwkw,CF1,50.3902,5.2702,9.0063,3.1318,5.7549,7.7306
597,_SFJLBecdEeet0YmmfbMwkw,CF1,50.3962,5.2762,9.0123,3.1378,5.7179,7.6966
598,_SFJyFecdEeet0YmmfbMwkw,CF1,50.3982,5.2782,9.0143,3.1398,5.7559,7.7326
